capture_device,year,size,make,type,emp
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
E995,2001.0,38.16,NIKON,c,3.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
E995,2001.0,38.16,NIKON,c,3.0
E995,2001.0,38.16,NIKON,c,3.0
E995,2001.0,38.16,NIKON,c,3.0
NIKON+E995,2001.0,38.16,NIKON,c,3.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+E995,2001.0,38.16,NIKON,c,3.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+E995,2001.0,38.16,NIKON,c,3.0
NIKON+E995,2001.0,38.16,NIKON,c,3.0
NIKON+E995,2001.0,38.16,NIKON,c,3.0
NIKON+E995,2001.0,38.16,NIKON,c,3.0
NIKON+E995,2001.0,38.16,NIKON,c,3.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
Hewlett-Packard+HP+PhotoSmart+C850+%28V05.32%29,2002.0,38.16,HP,c,4.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
Hewlett-Packard+HP+PhotoSmart+C850+%28V05.32%29,2002.0,38.16,HP,c,4.0
Hewlett-Packard+HP+PhotoSmart+C850+%28V05.32%29,2002.0,38.16,HP,c,4.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
Nikon+Coolpix+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
NIKON+COOLPIX+P5000,2007.0,38.16,NIKON,c,10.0
FUJIFILM+MX-2900ZOOM,1999.0,30.72,FUJIFILM,c,2.0
Samsung+Techwin+%3C+Digimax+U-CA+5%2C+Kenox+U-CA+5+%2F+Kenox+U-CA+50+%3E,2005.0,30.72,SAMSUNG,c,5.0
EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+C182+Digital+Camera,2009.0,28.52,KODAK,c,12.0
EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+C182+Digital+Camera,2009.0,28.52,KODAK,c,12.0
EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+C182+Digital+Camera,2009.0,28.52,KODAK,c,12.0
EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+C182+Digital+Camera,2009.0,28.52,KODAK,c,12.0
EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+C182+Digital+Camera,2009.0,28.52,KODAK,c,12.0
EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+C182+Digital+Camera,2009.0,28.52,KODAK,c,12.0
EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+C182+Digital+Camera,2009.0,28.52,KODAK,c,12.0
EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+C182+Digital+Camera,2009.0,28.52,KODAK,c,12.0
EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+C182+Digital+Camera,2009.0,28.52,KODAK,c,12.0
EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+C182+Digital+Camera,2009.0,28.52,KODAK,c,12.0
EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+C182+Digital+Camera,2009.0,28.52,KODAK,c,12.0
EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+Camera%2C+M522,2011.0,28.4592,KODAK,c,14.0
GENERAL+IMAGING+CO.+X5,2011.0,28.4592,GE,b,14.0
GENERAL+IMAGING+CO.+X5,2011.0,28.4592,GE,b,14.0
Canon+PowerShot+SX110+IS,2008.0,28.0735,CANON,c,9.0
Canon+PowerShot+A3100+IS,2010.0,28.0735,CANON,c,12.0
Canon+PowerShot+SX200+IS,2009.0,28.0735,CANON,c,12.0
Canon+PowerShot+SX110+IS,2008.0,28.0735,CANON,c,9.0
Canon+PowerShot+SX110+IS,2008.0,28.0735,CANON,c,9.0
Canon+PowerShot+SX110+IS,2008.0,28.0735,CANON,c,9.0
Canon+PowerShot+SX110+IS,2008.0,28.0735,CANON,c,9.0
Canon+DIGITAL+IXUS+870+IS,2008.0,28.0735,CANON,c,10.0
Canon+PowerShot+SD880+IS,2008.0,28.0735,CANON,c,10.0
Canon+PowerShot+SX110+IS,2008.0,28.0735,CANON,c,9.0
Canon+PowerShot+SX200+IS,2009.0,28.0735,CANON,c,12.0
Canon+PowerShot+SX200+IS,2009.0,28.0735,CANON,c,12.0
Canon+PowerShot+SX200+IS,2009.0,28.0735,CANON,c,12.0
Canon+PowerShot+SX10+IS,2008.0,28.0735,CANON,b,10.0
Canon+PowerShot+SX200+IS,2009.0,28.0735,CANON,c,12.0
Canon+PowerShot+SX200+IS,2009.0,28.0735,CANON,c,12.0
Canon+IXUS+230+HS,2011.0,28.0735,CANON,c,12.0
SONY+DSC-W710,2013.0,28.0735,SONY,c,16.0
Canon+PowerShot+SX10+IS,2008.0,28.0735,CANON,b,10.0
Canon+PowerShot+SX200+IS,2009.0,28.0735,CANON,c,12.0
Canon+PowerShot+SX210+IS,2010.0,28.0735,CANON,c,14.0
Canon+PowerShot+SX210+IS,2010.0,28.0735,CANON,c,14.0
Canon+PowerShot+SX10+IS,2008.0,28.0735,CANON,b,10.0
Canon+PowerShot+SX200+IS,2009.0,28.0735,CANON,c,12.0
Canon+PowerShot+SX200+IS,2009.0,28.0735,CANON,c,12.0
Canon+PowerShot+SX200+IS,2009.0,28.0735,CANON,c,12.0
Canon+PowerShot+SX200+IS,2009.0,28.0735,CANON,c,12.0
Canon+PowerShot+SX10+IS,2008.0,28.0735,CANON,b,10.0
Canon+PowerShot+SX200+IS,2009.0,28.0735,CANON,c,12.0
Canon+PowerShot+SX200+IS,2009.0,28.0735,CANON,c,12.0
Canon+PowerShot+SX200+IS,2009.0,28.0735,CANON,c,12.0
Canon+PowerShot+SX200+IS,2009.0,28.0735,CANON,c,12.0
Canon+PowerShot+SX10+IS,2008.0,28.0735,CANON,b,10.0
SONY+DSC-W230,2009.0,28.0735,SONY,c,12.0
Canon+PowerShot+SX1+IS,2008.0,28.0735,CANON,b,10.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
FUJIFILM+FinePix+S4000,2011.0,28.0735,FUJIFILM,b,14.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
NIKON+COOLPIX+S8100,2010.0,28.0735,NIKON,c,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
SONY+DSC-W230,2009.0,28.0735,SONY,c,12.0
Canon+PowerShot+ELPH+300+HS,2011.0,28.0735,CANON,c,12.0
Canon+PowerShot+ELPH+300+HS,2011.0,28.0735,CANON,c,12.0
FUJIFILM+FinePix+S1000fd,2008.0,28.0735,FUJIFILM,c,10.0
Canon+PowerShot+SX40+HS,2011.0,28.0735,CANON,b,12.0
SONY+DSC-T90,2009.0,28.0735,SONY,c,12.0
NIKON+COOLPIX+P100,2010.0,28.0735,NIKON,b,10.0
Canon+PowerShot+SX40+HS,2011.0,28.0735,CANON,b,12.0
EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+Z915+DIGITAL+CAMERA,2009.0,28.0735,KODAK,c,10.0
Canon+PowerShot+SX40+HS,2011.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX40+HS,2011.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX110+IS,2008.0,28.0735,CANON,c,9.0
Canon+PowerShot+SX40+HS,2011.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
Canon+PowerShot+SX20+IS,2009.0,28.0735,CANON,b,12.0
OLYMPUS+IMAGING+CORP.+SP-820UZ,2012.0,28.0735,OLYMPUS,c,14.0
SONY+DSC-W230,2009.0,28.0735,SONY,c,12.0
Panasonic+DMC-FZ150,2011.0,28.0735,PANASONIC,b,12.0
SONY+DSC-HX100V,2011.0,28.0735,SONY,b,16.0
SONY+DSC-HX100V,2011.0,28.0735,SONY,b,16.0
SONY+DSC-HX100V,2011.0,28.0735,SONY,b,16.0
SONY+DSC-HX100V,2011.0,28.0735,SONY,b,16.0
SONY+DSC-HX100V,2011.0,28.0735,SONY,b,16.0
SONY+DSC-HX100V,2011.0,28.0735,SONY,b,16.0
Panasonic+DMC-FZ150,2011.0,28.0735,PANASONIC,b,12.0
Panasonic+DMC-FZ150,2011.0,28.0735,PANASONIC,b,12.0
Panasonic+DMC-FZ150,2011.0,28.0735,PANASONIC,b,12.0
SONY+DSC-T7,2005.0,27.944112,SONY,c,5.0
SONY+DSC-H1,2005.0,27.944112,SONY,c,5.0
SONY+DSC-H1,2005.0,27.944112,SONY,c,5.0
SONY+DSC-H1,2005.0,27.944112,SONY,c,5.0
SONY+DSC-H1,2005.0,27.944112,SONY,c,5.0
SONY+DSC-H1,2005.0,27.944112,SONY,c,5.0
SONY+DSC-H1,2005.0,27.944112,SONY,c,5.0
Panasonic+DMC-TZ5,2008.0,27.7248,PANASONIC,c,9.0
Panasonic+DMC-FZ45,2010.0,27.7248,PANASONIC,b,14.0
Panasonic+DMC-FZ40,2010.0,27.7248,PANASONIC,b,14.0
Panasonic+DMC-FZ40,2010.0,27.7248,PANASONIC,b,14.0
Panasonic+DMC-FZ28,2008.0,27.7248,PANASONIC,c,10.0
Panasonic+DMC-FZ45,2010.0,27.7248,PANASONIC,b,14.0
Panasonic+DMC-FZ45,2010.0,27.7248,PANASONIC,b,14.0
EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+M1063+DIGITAL+CAMERA,2008.0,27.7248,KODAK,c,10.0
Panasonic+DMC-FZ28,2008.0,27.7248,PANASONIC,c,10.0
Panasonic+DMC-FZ45,2010.0,27.7248,PANASONIC,b,14.0
FUJIFILM+FinePix+S5800+S800,2007.0,25.0,FUJIFILM,c,8.0
FUJIFILM+FinePix+S5800+S800,2007.0,25.0,FUJIFILM,c,8.0
FUJIFILM+FinePix+S5800+S800,2007.0,25.0,FUJIFILM,c,8.0
FUJIFILM+FinePix+S5800+S800,2007.0,25.0,FUJIFILM,c,8.0
FUJIFILM+FinePix+S5800+S800,2007.0,25.0,FUJIFILM,c,8.0
FUJIFILM+FinePix+S5800+S800,2007.0,25.0,FUJIFILM,c,8.0
FUJIFILM+FinePix+S5800+S800,2007.0,25.0,FUJIFILM,c,8.0
FUJIFILM+FinePix+S5800+S800,2007.0,25.0,FUJIFILM,c,8.0
FUJIFILM+FinePix+S5800+S800,2007.0,25.0,FUJIFILM,c,8.0
FUJIFILM+FinePix+S5800+S800,2007.0,25.0,FUJIFILM,c,8.0
FUJIFILM+FinePix+S5800+S800,2007.0,25.0,FUJIFILM,c,8.0
FUJIFILM+FinePix+S5800+S800,2007.0,25.0,FUJIFILM,c,8.0
FUJIFILM+FinePix+S5800+S800,2007.0,25.0,FUJIFILM,c,8.0
FUJIFILM+FinePix+S5800+S800,2007.0,25.0,FUJIFILM,c,8.0
FUJIFILM+FinePix+S5800+S800,2007.0,25.0,FUJIFILM,c,8.0
FUJIFILM+FinePix+S5800+S800,2007.0,25.0,FUJIFILM,c,8.0
Canon+PowerShot+A510,2005.0,24.745152,CANON,c,3.0
SONY+DSC-H5,2006.0,24.745152,SONY,c,7.0
Canon+PowerShot+A520,2005.0,24.745152,CANON,c,4.0
Canon+PowerShot+A530,2006.0,24.745152,CANON,c,5.0
SONY+DSC-H5,2006.0,24.745152,SONY,c,7.0
FUJIFILM+FinePix+S5700+S700,2007.0,24.745152,FUJIFILM,c,7.0
FUJIFILM+FinePix+S5700+S700,2007.0,24.745152,FUJIFILM,c,7.0
NIKON+COOLPIX+L18,2008.0,24.745152,NIKON,c,8.0
SONY+DSC-H5,2006.0,24.745152,SONY,c,7.0
FUJIFILM+FinePix+S5700+S700,2007.0,24.745152,FUJIFILM,c,7.0
FUJIFILM+FinePix+S5700+S700,2007.0,24.745152,FUJIFILM,c,7.0
SONY+DSC-W80,2007.0,24.745152,SONY,c,7.0
FUJIFILM+FinePix+S5700+S700,2007.0,24.745152,FUJIFILM,c,7.0
FUJIFILM+FinePix+S5700+S700,2007.0,24.745152,FUJIFILM,c,7.0
Canon+PowerShot+A530,2006.0,24.745152,CANON,c,5.0
Canon+PowerShot+A540,2006.0,24.745152,CANON,c,6.0
Panasonic+DMC-FZ7,2006.0,24.745152,PANASONIC,c,6.0
FUJIFILM+FinePix+S5700+S700,2007.0,24.745152,FUJIFILM,c,7.0
Canon+PowerShot+S3+IS,2006.0,24.745152,CANON,c,6.0
Canon+PowerShot+SD1100+IS,2008.0,24.745152,CANON,c,8.0
Canon+PowerShot+SD1100+IS,2008.0,24.745152,CANON,c,8.0
DMC-FZ20,2004.0,24.745152,PANASONIC,c,5.0
Canon+PowerShot+SD1100+IS,2008.0,24.745152,CANON,c,8.0
Panasonic+DMC-FZ18,2007.0,24.745152,PANASONIC,c,8.0
Panasonic+DMC-FZ18,2007.0,24.745152,PANASONIC,c,8.0
Panasonic+DMC-FZ18,2007.0,24.745152,PANASONIC,c,8.0
Canon+PowerShot+S5+IS,2007.0,24.745152,CANON,c,8.0
